,date,trend,num_victims,data_copy
1519,2018-02-28,112.89928284771065,77.0,2018-02-28
1520,2018-03-01,112.86085466557107,72.0,2018-03-01
1521,2018-03-02,112.82242648343146,79.0,2018-03-02
1522,2018-03-03,112.78399830129187,89.0,2018-03-03
1523,2018-03-04,112.74557011915225,94.0,2018-03-04
1524,2018-03-05,112.70714193701266,104.0,2018-03-05
1525,2018-03-06,112.66871375487304,80.0,2018-03-06
1526,2018-03-07,112.63028557273346,85.0,2018-03-07
1527,2018-03-08,112.59185739059384,81.0,2018-03-08
1528,2018-03-09,112.55342920845426,98.0,2018-03-09
1529,2018-03-10,112.51500102631464,106.0,2018-03-10
1530,2018-03-11,112.47657284417505,106.0,2018-03-11
1531,2018-03-12,112.43814466203543,115.0,2018-03-12
1532,2018-03-13,112.39971647989584,80.0,2018-03-13
1533,2018-03-14,112.36128829775625,96.0,2018-03-14
1534,2018-03-15,112.32286011561665,90.0,2018-03-15
1535,2018-03-16,112.28443193347704,74.0,2018-03-16
1536,2018-03-17,112.24600375133744,132.0,2018-03-17
1537,2018-03-18,112.20757556919786,130.0,2018-03-18
1538,2018-03-19,112.16914738705823,83.0,2018-03-19
1539,2018-03-20,112.13071920491865,91.0,2018-03-20
1540,2018-03-21,112.09229102277902,96.0,2018-03-21
1541,2018-03-22,112.05386284063944,90.0,2018-03-22
1542,2018-03-23,112.01543465849983,72.0,2018-03-23
1543,2018-03-24,111.97700647636024,134.0,2018-03-24
1544,2018-03-25,111.93857829422062,116.0,2018-03-25
1545,2018-03-26,111.90015011208104,104.0,2018-03-26
1546,2018-03-27,111.86172192994141,71.0,2018-03-27
1547,2018-03-28,111.82329374780183,97.0,2018-03-28
1548,2018-03-29,111.78486556566223,92.0,2018-03-29
1549,2018-03-30,111.74643738352263,84.0,2018-03-30
1550,2018-03-31,111.70800920138302,120.0,2018-03-31
1551,2018-04-01,111.66958101924342,,
1552,2018-04-02,111.63115283710384,,
1553,2018-04-03,111.59272465496421,,
1554,2018-04-04,111.55429647282462,,
1555,2018-04-05,111.515868290685,,
1556,2018-04-06,111.47744010854542,,
1557,2018-04-07,111.43901192640583,,
1558,2018-04-08,111.40058374426623,,
1559,2018-04-09,111.3621555621266,,
1560,2018-04-10,111.32372737998702,,
1561,2018-04-11,111.2852991978474,,
1562,2018-04-12,111.24687101570781,,
1563,2018-04-13,111.20844283356821,,
1564,2018-04-14,111.17001465142862,,
1565,2018-04-15,111.13158646928899,,
1566,2018-04-16,111.09315828714941,,
1567,2018-04-17,111.05473010500981,,
1568,2018-04-18,111.0163019228702,,
1569,2018-04-19,110.97787374073062,,
1570,2018-04-20,110.939445558591,,
1571,2018-04-21,110.9010173764514,,
1572,2018-04-22,110.8625891943118,,
1573,2018-04-23,110.82416101217221,,
1574,2018-04-24,110.7857328300326,,
1575,2018-04-25,110.747304647893,,
1576,2018-04-26,110.70887646575338,,
1577,2018-04-27,110.6704482836138,,
1578,2018-04-28,110.63202010147418,,
1579,2018-04-29,110.5935919193346,,
1580,2018-04-30,110.55516373719499,,
1581,2018-05-01,110.51673555505539,,
1582,2018-05-02,110.47830737291576,,
1583,2018-05-03,110.43987919077618,,
1584,2018-05-04,110.40145100863658,,
1585,2018-05-05,110.36302282649699,,
1586,2018-05-06,110.3245946443574,,
1587,2018-05-07,110.28616646221778,,
1588,2018-05-08,110.2477382800782,,
1589,2018-05-09,110.20931009793857,,
1590,2018-05-10,110.17088191579897,,
1591,2018-05-11,110.13245373365939,,
1592,2018-05-12,110.09402555151978,,
1593,2018-05-13,110.05559736938017,,
1594,2018-05-14,110.01716918724058,,
1595,2018-05-15,109.97874100510096,,
1596,2018-05-16,109.94031282296137,,
1597,2018-05-17,109.90188464082178,,
1598,2018-05-18,109.86345645868217,,
1599,2018-05-19,109.82502827654258,,
1600,2018-05-20,109.78660009440297,,
1601,2018-05-21,109.74817191226336,,
1602,2018-05-22,109.70974373012376,,
1603,2018-05-23,109.67131554798418,,
1604,2018-05-24,109.63288736584455,,
1605,2018-05-25,109.59445918370497,,
1606,2018-05-26,109.55603100156534,,
1607,2018-05-27,109.51760281942575,,
1608,2018-05-28,109.47917463728615,,
1609,2018-05-29,109.44074645514657,,
1610,2018-05-30,109.40231827300694,,
1611,2018-05-31,109.36389009086736,,
1612,2018-06-01,109.32546190872773,,
1613,2018-06-02,109.28703372658815,,
1614,2018-06-03,109.24860554444855,,
1615,2018-06-04,109.21017736230895,,
1616,2018-06-05,109.17174918016937,,
1617,2018-06-06,109.13332099802975,,
1618,2018-06-07,109.09489281589015,,
1619,2018-06-08,109.05646463375054,,
1620,2018-06-09,109.01803645161095,,
1621,2018-06-10,108.97960826947134,,
1622,2018-06-11,108.94118008733176,,
1623,2018-06-12,108.90275190519213,,
1624,2018-06-13,108.86432372305252,,
1625,2018-06-14,108.82589554091292,,
1626,2018-06-15,108.78746735877334,,
1627,2018-06-16,108.74903917663374,,
1628,2018-06-17,108.71061099449413,,
1629,2018-06-18,108.67218281235452,,
1630,2018-06-19,108.63375463021494,,
1631,2018-06-20,108.59532644807533,,
1632,2018-06-21,108.55689826593573,,
1633,2018-06-22,108.51847008379615,,
1634,2018-06-23,108.48004190165652,,
1635,2018-06-24,108.44161371951692,,
1636,2018-06-25,108.40318553737733,,
1637,2018-06-26,108.36475735523774,,
1638,2018-06-27,108.32632917309812,,
1639,2018-06-28,108.28790099095853,,
1640,2018-06-29,108.24947280881891,,
1641,2018-06-30,108.21104462667932,,
1642,2018-07-01,108.1726164445397,,
1643,2018-07-02,108.13418826240012,,
1644,2018-07-03,108.09576008026052,,
1645,2018-07-04,108.05733189812092,,
1646,2018-07-05,108.0189037159813,,
1647,2018-07-06,107.98047553384171,,
1648,2018-07-07,107.94204735170212,,
1649,2018-07-08,107.9036191695625,,
1650,2018-07-09,107.86519098742292,,
1651,2018-07-10,107.82676280528331,,
1652,2018-07-11,107.7883346231437,,
1653,2018-07-12,107.7499064410041,,
1654,2018-07-13,107.71147825886452,,
1655,2018-07-14,107.67305007672492,,
1656,2018-07-15,107.63462189458531,,
1657,2018-07-16,107.5961937124457,,
1658,2018-07-17,107.55776553030611,,
1659,2018-07-18,107.51933734816649,,
1660,2018-07-19,107.4809091660269,,
1661,2018-07-20,107.4424809838873,,
1662,2018-07-21,107.4040528017477,,
1663,2018-07-22,107.36562461960807,,
1664,2018-07-23,107.32719643746849,,
1665,2018-07-24,107.28876825532889,,
1666,2018-07-25,107.25034007318929,,
1667,2018-07-26,107.21191189104971,,
1668,2018-07-27,107.17348370891008,,
1669,2018-07-28,107.1350555267705,,
1670,2018-07-29,107.09662734463087,,
1671,2018-07-30,107.05819916249128,,
1672,2018-07-31,107.0197709803517,,
1673,2018-08-01,106.9813427982121,,
1674,2018-08-02,106.94291461607247,,
1675,2018-08-03,106.90448643393289,,
1676,2018-08-04,106.86605825179326,,
1677,2018-08-05,106.82763006965368,,
1678,2018-08-06,106.78920188751408,,
1679,2018-08-07,106.75077370537447,,
1680,2018-08-08,106.71234552323486,,
1681,2018-08-09,106.67391734109528,,
1682,2018-08-10,106.63548915895566,,
1683,2018-08-11,106.59706097681607,,
1684,2018-08-12,106.55863279467648,,
1685,2018-08-13,106.52020461253686,,
1686,2018-08-14,106.48177643039728,,
1687,2018-08-15,106.44334824825766,,
1688,2018-08-16,106.40492006611805,,
1689,2018-08-17,106.36649188397845,,
1690,2018-08-18,106.32806370183887,,
1691,2018-08-19,106.28963551969925,,
1692,2018-08-20,106.25120733755966,,
1693,2018-08-21,106.21277915542005,,
1694,2018-08-22,106.17435097328045,,
1695,2018-08-23,106.13592279114086,,
1696,2018-08-24,106.09749460900126,,
1697,2018-08-25,106.05906642686168,,
1698,2018-08-26,106.02063824472205,,
1699,2018-08-27,105.98221006258245,,
1700,2018-08-28,105.94378188044284,,
1701,2018-08-29,105.90535369830326,,
1702,2018-08-30,105.86692551616365,,
1703,2018-08-31,105.82849733402406,,
1704,2018-09-01,105.79006915188444,,
1705,2018-09-02,105.75164096974484,,
1706,2018-09-03,105.71321278760523,,
1707,2018-09-04,105.67478460546565,,
1708,2018-09-05,105.63635642332603,,
1709,2018-09-06,105.59792824118645,,
1710,2018-09-07,105.55950005904683,,
1711,2018-09-08,105.52107187690724,,
1712,2018-09-09,105.48264369476763,,
1713,2018-09-10,105.44421551262803,,
1714,2018-09-11,105.40578733048845,,
1715,2018-09-12,105.36735914834883,,
1716,2018-09-13,105.32893096620923,,
1717,2018-09-14,105.29050278406963,,
1718,2018-09-15,105.25207460193005,,
1719,2018-09-16,105.21364641979042,,
1720,2018-09-17,105.17521823765084,,
1721,2018-09-18,105.13679005551121,,
1722,2018-09-19,105.09836187337162,,
1723,2018-09-20,105.05993369123202,,
1724,2018-09-21,105.02150550909244,,
1725,2018-09-22,104.98307732695282,,
1726,2018-09-23,104.94464914481323,,
1727,2018-09-24,104.9062209626736,,
1728,2018-09-25,104.86779278053402,,
1729,2018-09-26,104.82936459839442,,
1730,2018-09-27,104.79093641625481,,
1731,2018-09-28,104.75250823411523,,
1732,2018-09-29,104.71408005197561,,
1733,2018-09-30,104.675651869836,,
1734,2018-10-01,104.6372236876964,,
1735,2018-10-02,104.59879550555682,,
1736,2018-10-03,104.5603673234172,,
1737,2018-10-04,104.52193914127761,,
1738,2018-10-05,104.483510959138,,
1739,2018-10-06,104.44508277699842,,
1740,2018-10-07,104.4066545948588,,
1741,2018-10-08,104.36822641271921,,
1742,2018-10-09,104.32979823057961,,
1743,2018-10-10,104.29137004844,,
1744,2018-10-11,104.25294186630039,,
1745,2018-10-12,104.2145136841608,,
1746,2018-10-13,104.1760855020212,,
1747,2018-10-14,104.1376573198816,,
1748,2018-10-15,104.09922913774201,,
1749,2018-10-16,104.06080095560239,,
1750,2018-10-17,104.02237277346279,,
1751,2018-10-18,103.98394459132318,,
1752,2018-10-19,103.94551640918358,,
1753,2018-10-20,103.907088227044,,
1754,2018-10-21,103.8686600449044,,
1755,2018-10-22,103.83023186276478,,
1756,2018-10-23,103.7918036806252,,
1757,2018-10-24,103.75337549848557,,
1758,2018-10-25,103.71494731634598,,
1759,2018-10-26,103.67651913420639,,
1760,2018-10-27,103.63809095206679,,
1761,2018-10-28,103.59966276992716,,
1762,2018-10-29,103.56123458778758,,
1763,2018-10-30,103.52280640564798,,
1764,2018-10-31,103.48437822350837,,
1765,2018-11-01,103.44595004136879,,
1766,2018-11-02,103.40752185922916,,
1767,2018-11-03,103.36909367708958,,
1768,2018-11-04,103.33066549494997,,
1769,2018-11-05,103.29223731281036,,
1770,2018-11-06,103.25380913067076,,
1771,2018-11-07,103.21538094853118,,
1772,2018-11-08,103.17695276639155,,
1773,2018-11-09,103.13852458425197,,
1774,2018-11-10,103.10009640211236,,
1775,2018-11-11,103.06166821997277,,
1776,2018-11-12,103.02324003783316,,
1777,2018-11-13,102.98481185569356,,
1778,2018-11-14,102.94638367355394,,
1779,2018-11-15,102.90795549141436,,
1780,2018-11-16,102.86952730927476,,
1781,2018-11-17,102.83109912713516,,
1782,2018-11-18,102.79267094499556,,
1783,2018-11-19,102.75424276285595,,
1784,2018-11-20,102.71581458071637,,
1785,2018-11-21,102.67738639857674,,
1786,2018-11-22,102.63895821643715,,
1787,2018-11-23,102.60053003429753,,
1788,2018-11-24,102.56210185215795,,
1789,2018-11-25,102.52367367001834,,
1790,2018-11-26,102.48524548787876,,
1791,2018-11-27,102.44681730573913,,
1792,2018-11-28,102.40838912359955,,
1793,2018-11-29,102.36996094145995,,
1794,2018-11-30,102.33153275932034,,
1795,2018-12-01,102.29310457718076,,
1796,2018-12-02,102.25467639504114,,
1797,2018-12-03,102.21624821290153,,
1798,2018-12-04,102.17782003076194,,
1799,2018-12-05,102.13939184862235,,
1800,2018-12-06,102.10096366648273,,
1801,2018-12-07,102.06253548434314,,
1802,2018-12-08,102.02410730220352,,
1803,2018-12-09,101.98567912006392,,
1804,2018-12-10,101.94725093792432,,
1805,2018-12-11,101.90882275578474,,
1806,2018-12-12,101.87039457364511,,
1807,2018-12-13,101.83196639150553,,
1808,2018-12-14,101.7935382093659,,
1809,2018-12-15,101.75511002722632,,
1810,2018-12-16,101.71668184508673,,
1811,2018-12-17,101.67825366294713,,
1812,2018-12-18,101.63982548080754,,
1813,2018-12-19,101.60139729866792,,
1814,2018-12-20,101.56296911652832,,
1815,2018-12-21,101.52454093438871,,
1816,2018-12-22,101.48611275224913,,
1817,2018-12-23,101.4476845701095,,
1818,2018-12-24,101.40925638796992,,
1819,2018-12-25,101.3708282058303,,
1820,2018-12-26,101.33240002369072,,
1821,2018-12-27,101.2939718415511,,
1822,2018-12-28,101.25554365941152,,
1823,2018-12-29,101.21711547727192,,
1824,2018-12-30,101.1786872951323,,
1825,2018-12-31,101.1402591129927,,
1826,2019-01-01,101.10183093085311,,
1827,2019-01-02,101.0634027487135,,
1828,2019-01-03,101.0249745665739,,
1829,2019-01-04,100.98654638443432,,
1830,2019-01-05,100.9481182022947,,
1831,2019-01-06,100.9096900201551,,
1832,2019-01-07,100.8712618380155,,
1833,2019-01-08,100.83283365587589,,
1834,2019-01-09,100.7944054737363,,
1835,2019-01-10,100.75597729159671,,
1836,2019-01-11,100.71754910945708,,
1837,2019-01-12,100.6791209273175,,
1838,2019-01-13,100.64069274517787,,
1839,2019-01-14,100.60226456303829,,
1840,2019-01-15,100.56383638089869,,
1841,2019-01-16,100.5254081987591,,
1842,2019-01-17,100.48698001661947,,
1843,2019-01-18,100.44855183447989,,
1844,2019-01-19,100.41012365234029,,
1845,2019-01-20,100.37169547020068,,
1846,2019-01-21,100.3332672880611,,
1847,2019-01-22,100.29483910592148,,
1848,2019-01-23,100.2564109237819,,
1849,2019-01-24,100.21798274164227,,
1850,2019-01-25,100.17955455950268,,
1851,2019-01-26,100.14112637736307,,
1852,2019-01-27,100.10269819522348,,
1853,2019-01-28,100.06427001308386,,
1854,2019-01-29,100.02584183094427,,
1855,2019-01-30,99.98741364880466,,
1856,2019-01-31,99.94898546666508,,
1857,2019-02-01,99.91055728452547,,
1858,2019-02-02,99.87212910238587,,
1859,2019-02-03,99.83370092024624,,
1860,2019-02-04,99.79527273810666,,
1861,2019-02-05,99.75684455596706,,
1862,2019-02-06,99.71841637382747,,
1863,2019-02-07,99.67998819168788,,
1864,2019-02-08,99.64156000954826,,
1865,2019-02-09,99.60313182740867,,
1866,2019-02-10,99.56470364526905,,
1867,2019-02-11,99.52627546312945,,
1868,2019-02-12,99.48784728098985,,
1869,2019-02-13,99.44941909885026,,
1870,2019-02-14,99.41099091671065,,
1871,2019-02-15,99.37256273457106,,
1872,2019-02-16,99.33413455243144,,
1873,2019-02-17,99.29570637029185,,
1874,2019-02-18,99.25727818815226,,
1875,2019-02-19,99.21885000601264,,
1876,2019-02-20,99.18042182387306,,
1877,2019-02-21,99.14199364173345,,
1878,2019-02-22,99.10356545959384,,
1879,2019-02-23,99.06513727745424,,
1880,2019-02-24,99.02670909531466,,
1881,2019-02-25,98.98828091317503,,
1882,2019-02-26,98.94985273103545,,
1883,2019-02-27,98.91142454889584,,
1884,2019-02-28,98.87299636675623,,
1885,2019-03-01,98.83456818461663,,
1886,2019-03-02,98.79614000247705,,
1887,2019-03-03,98.75771182033742,,
1888,2019-03-04,98.71928363819784,,
1889,2019-03-05,98.68085545605821,,
1890,2019-03-06,98.64242727391863,,
1891,2019-03-07,98.60399909177903,,
1892,2019-03-08,98.56557090963943,,
1893,2019-03-09,98.52714272749985,,
1894,2019-03-10,98.48871454536022,,
1895,2019-03-11,98.45028636322063,,
1896,2019-03-12,98.41185818108102,,
1897,2019-03-13,98.37342999894143,,
1898,2019-03-14,98.33500181680182,,
1899,2019-03-15,98.29657363466224,,
1900,2019-03-16,98.25814545252261,,
1901,2019-03-17,98.21971727038301,,
1902,2019-03-18,98.1812890882434,,
1903,2019-03-19,98.14286090610382,,
1904,2019-03-20,98.10443272396422,,
1905,2019-03-21,98.06600454182461,,
1906,2019-03-22,98.027576359685,,
1907,2019-03-23,97.98914817754542,,
1908,2019-03-24,97.9507199954058,,
1909,2019-03-25,97.91229181326621,,
1910,2019-03-26,97.87386363112662,,
1911,2019-03-27,97.835435448987,,
1912,2019-03-28,97.7970072668474,,
1913,2019-03-29,97.7585790847078,,
1914,2019-03-30,97.7201509025682,,
1915,2019-03-31,97.6817227204286,,
1916,2019-04-01,97.64329453828901,,
1917,2019-04-02,97.60486635614939,,
1918,2019-04-03,97.5664381740098,,
1919,2019-04-04,97.52800999187019,,
1920,2019-04-05,97.48958180973061,,
1921,2019-04-06,97.451153627591,,
1922,2019-04-07,97.4127254454514,,
1923,2019-04-08,97.37429726331177,,
1924,2019-04-09,97.33586908117219,,
1925,2019-04-10,97.2974408990326,,
1926,2019-04-11,97.25901271689298,,
1927,2019-04-12,97.2205845347534,,
1928,2019-04-13,97.18215635261379,,
1929,2019-04-14,97.14372817047418,,
1930,2019-04-15,97.10529998833458,,
1931,2019-04-16,97.06687180619498,,
1932,2019-04-17,97.02844362405537,,
1933,2019-04-18,96.99001544191579,,
1934,2019-04-19,96.95158725977618,,
1935,2019-04-20,96.91315907763659,,
1936,2019-04-21,96.87473089549697,,
1937,2019-04-22,96.83630271335738,,
1938,2019-04-23,96.79787453121779,,
1939,2019-04-24,96.75944634907817,,
1940,2019-04-25,96.72101816693855,,
1941,2019-04-26,96.68258998479897,,
1942,2019-04-27,96.64416180265937,,
1943,2019-04-28,96.60573362051977,,
1944,2019-04-29,96.56730543838019,,
1945,2019-04-30,96.52887725624056,,
1946,2019-05-01,96.49044907410098,,
1947,2019-05-02,96.45202089196135,,
1948,2019-05-03,96.41359270982176,,
1949,2019-05-04,96.37516452768216,,
1950,2019-05-05,96.33673634554258,,
1951,2019-05-06,96.29830816340295,,
1952,2019-05-07,96.25987998126337,,
1953,2019-05-08,96.22145179912374,,
1954,2019-05-09,96.18302361698416,,
1955,2019-05-10,96.14459543484456,,
1956,2019-05-11,96.10616725270495,,
1957,2019-05-12,96.06773907056534,,
1958,2019-05-13,96.02931088842575,,
1959,2019-05-14,95.99088270628614,,
1960,2019-05-15,95.95245452414655,,
1961,2019-05-16,95.91402634200696,,
1962,2019-05-17,95.87559815986734,,
1963,2019-05-18,95.83716997772775,,
1964,2019-05-19,95.79874179558814,,
1965,2019-05-20,95.76031361344853,,
1966,2019-05-21,95.72188543130893,,
1967,2019-05-22,95.68345724916935,,
1968,2019-05-23,95.64502906702972,,
1969,2019-05-24,95.60660088489014,,
1970,2019-05-25,95.56817270275053,,
1971,2019-05-26,95.52974452061095,,
1972,2019-05-27,95.49131633847134,,
1973,2019-05-28,95.45288815633174,,
1974,2019-05-29,95.41445997419216,,
1975,2019-05-30,95.37603179205253,,
1976,2019-05-31,95.33760360991293,,
1977,2019-06-01,95.29917542777332,,
1978,2019-06-02,95.26074724563372,,
1979,2019-06-03,95.22231906349413,,
1980,2019-06-04,95.18389088135454,,
1981,2019-06-05,95.14546269921492,,
1982,2019-06-06,95.10703451707532,,
1983,2019-06-07,95.06860633493571,,
1984,2019-06-08,95.03017815279613,,
1985,2019-06-09,94.99174997065651,,
1986,2019-06-10,94.95332178851693,,
1987,2019-06-11,94.9148936063773,,
1988,2019-06-12,94.87646542423772,,
1989,2019-06-13,94.83803724209812,,
1990,2019-06-14,94.79960905995851,,
1991,2019-06-15,94.76118087781893,,
1992,2019-06-16,94.7227526956793,,
1993,2019-06-17,94.6843245135397,,
1994,2019-06-18,94.64589633140011,,
1995,2019-06-19,94.6074681492605,,
1996,2019-06-20,94.5690399671209,,
1997,2019-06-21,94.53061178498132,,
1998,2019-06-22,94.49218360284169,,
1999,2019-06-23,94.4537554207021,,
2000,2019-06-24,94.4153272385625,,
2001,2019-06-25,94.37689905642291,,
2002,2019-06-26,94.3384708742833,,
2003,2019-06-27,94.3000426921437,,
2004,2019-06-28,94.26161451000408,,
2005,2019-06-29,94.2231863278645,,
2006,2019-06-30,94.1847581457249,,
2007,2019-07-01,94.1463299635853,,
2008,2019-07-02,94.10790178144572,,
2009,2019-07-03,94.0694735993061,,
2010,2019-07-04,94.03104541716648,,
2011,2019-07-05,93.99261723502688,,
2012,2019-07-06,93.95418905288729,,
2013,2019-07-07,93.91576087074768,,
2014,2019-07-08,93.87733268860809,,
2015,2019-07-09,93.83890450646848,,
2016,2019-07-10,93.8004763243289,,
2017,2019-07-11,93.76204814218927,,
2018,2019-07-12,93.72361996004969,,
2019,2019-07-13,93.68519177791009,,
2020,2019-07-14,93.64676359577048,,
2021,2019-07-15,93.60833541363087,,
2022,2019-07-16,93.56990723149129,,
2023,2019-07-17,93.53147904935167,,
2024,2019-07-18,93.49305086721208,,
2025,2019-07-19,93.4546226850725,,
2026,2019-07-20,93.41619450293287,,
2027,2019-07-21,93.37776632079327,,
2028,2019-07-22,93.33933813865366,,
2029,2019-07-23,93.30090995651406,,
2030,2019-07-24,93.26248177437446,,
2031,2019-07-25,93.22405359223488,,
2032,2019-07-26,93.18562541009526,,
2033,2019-07-27,93.14719722795567,,
2034,2019-07-28,93.10876904581605,,
2035,2019-07-29,93.07034086367646,,
2036,2019-07-30,93.03191268153687,,
2037,2019-07-31,92.99348449939727,,
2038,2019-08-01,92.95505631725764,,
2039,2019-08-02,92.91662813511806,,
2040,2019-08-03,92.87819995297846,,
2041,2019-08-04,92.83977177083885,,
2042,2019-08-05,92.80134358869927,,
2043,2019-08-06,92.76291540655966,,
2044,2019-08-07,92.72448722442006,,
2045,2019-08-08,92.68605904228045,,
2046,2019-08-09,92.64763086014084,,
2047,2019-08-10,92.60920267800124,,
2048,2019-08-11,92.57077449586166,,
2049,2019-08-12,92.53234631372203,,
2050,2019-08-13,92.49391813158245,,
2051,2019-08-14,92.45548994944284,,
2052,2019-08-15,92.41706176730325,,
2053,2019-08-16,92.37863358516364,,
2054,2019-08-17,92.34020540302404,,
2055,2019-08-18,92.30177722088442,,
2056,2019-08-19,92.26334903874483,,
2057,2019-08-20,92.22492085660524,,
2058,2019-08-21,92.18649267446564,,
2059,2019-08-22,92.14806449232603,,
2060,2019-08-23,92.10963631018643,,
2061,2019-08-24,92.07120812804685,,
2062,2019-08-25,92.03277994590722,,
2063,2019-08-26,91.99435176376763,,
2064,2019-08-27,91.95592358162801,,
2065,2019-08-28,91.91749539948843,,
2066,2019-08-29,91.87906721734882,,
2067,2019-08-30,91.84063903520924,,
2068,2019-08-31,91.80221085306961,,
2069,2019-09-01,91.76378267093003,,
2070,2019-09-02,91.72535448879043,,
2071,2019-09-03,91.68692630665082,,
2072,2019-09-04,91.64849812451124,,
2073,2019-09-05,91.61006994237162,,
2074,2019-09-06,91.57164176023201,,
2075,2019-09-07,91.53321357809241,,
2076,2019-09-08,91.49478539595282,,
2077,2019-09-09,91.4563572138132,,
2078,2019-09-10,91.41792903167362,,
2079,2019-09-11,91.379500849534,,
2080,2019-09-12,91.3410726673944,,
2081,2019-09-13,91.3026444852548,,
2082,2019-09-14,91.26421630311522,,
2083,2019-09-15,91.22578812097561,,
2084,2019-09-16,91.18735993883601,,
2085,2019-09-17,91.14893175669638,,
2086,2019-09-18,91.1105035745568,,
2087,2019-09-19,91.0720753924172,,
2088,2019-09-20,91.0336472102776,,
2089,2019-09-21,90.99521902813802,,
2090,2019-09-22,90.9567908459984,,
2091,2019-09-23,90.9183626638588,,
2092,2019-09-24,90.87993448171919,,
2093,2019-09-25,90.84150629957959,,
2094,2019-09-26,90.80307811744,,
2095,2019-09-27,90.76464993530041,,
2096,2019-09-28,90.72622175316079,,
2097,2019-09-29,90.6877935710212,,
2098,2019-09-30,90.64936538888158,,
2099,2019-10-01,90.610937206742,,
2100,2019-10-02,90.5725090246024,,
2101,2019-10-03,90.53408084246279,,
2102,2019-10-04,90.49565266032317,,
2103,2019-10-05,90.45722447818359,,
2104,2019-10-06,90.41879629604398,,
2105,2019-10-07,90.38036811390438,,
2106,2019-10-08,90.3419399317648,,
2107,2019-10-09,90.30351174962517,,
2108,2019-10-10,90.26508356748558,,
2109,2019-10-11,90.22665538534598,,
2110,2019-10-12,90.18822720320637,,
2111,2019-10-13,90.14979902106677,,
2112,2019-10-14,90.11137083892719,,
2113,2019-10-15,90.07294265678756,,
2114,2019-10-16,90.03451447464798,,
2115,2019-10-17,89.99608629250835,,
2116,2019-10-18,89.95765811036877,,
2117,2019-10-19,89.91922992822917,,
2118,2019-10-20,89.88080174608957,,
2119,2019-10-21,89.84237356394995,,
2120,2019-10-22,89.80394538181037,,
2121,2019-10-23,89.76551719967077,,
2122,2019-10-24,89.72708901753116,,
2123,2019-10-25,89.68866083539157,,
2124,2019-10-26,89.65023265325196,,
2125,2019-10-27,89.61180447111238,,
2126,2019-10-28,89.57337628897275,,
2127,2019-10-29,89.53494810683316,,
2128,2019-10-30,89.49651992469354,,
2129,2019-10-31,89.45809174255396,,
2130,2019-11-01,89.41966356041435,,
2131,2019-11-02,89.38123537827477,,
2132,2019-11-03,89.34280719613514,,
2133,2019-11-04,89.30437901399556,,
2134,2019-11-05,89.26595083185595,,
2135,2019-11-06,89.22752264971635,,
2136,2019-11-07,89.18909446757672,,
2137,2019-11-08,89.15066628543714,,
2138,2019-11-09,89.11223810329754,,
2139,2019-11-10,89.07380992115795,,
2140,2019-11-11,89.03538173901833,,
2141,2019-11-12,88.99695355687874,,
2142,2019-11-13,88.95852537473915,,
2143,2019-11-14,88.92009719259953,,
2144,2019-11-15,88.88166901045993,,
2145,2019-11-16,88.84324082832033,,
2146,2019-11-17,88.80481264618075,,
2147,2019-11-18,88.76638446404112,,
2148,2019-11-19,88.72795628190154,,
2149,2019-11-20,88.68952809976192,,
2150,2019-11-21,88.65109991762233,,
2151,2019-11-22,88.61267173548273,,
2152,2019-11-23,88.57424355334312,,
2153,2019-11-24,88.53581537120354,,
2154,2019-11-25,88.49738718906393,,
2155,2019-11-26,88.45895900692432,,
2156,2019-11-27,88.42053082478472,,
2157,2019-11-28,88.38210264264512,,
2158,2019-11-29,88.34367446050551,,
2159,2019-11-30,88.30524627836593,,
2160,2019-12-01,88.26681809622632,,
2161,2019-12-02,88.2283899140867,,
2162,2019-12-03,88.18996173194711,,
2163,2019-12-04,88.15153354980752,,
2164,2019-12-05,88.1131053676679,,
2165,2019-12-06,88.07467718552832,,
2166,2019-12-07,88.0362490033887,,
2167,2019-12-08,87.9978208212491,,
2168,2019-12-09,87.95939263910951,,
2169,2019-12-10,87.92096445696991,,
2170,2019-12-11,87.88253627483033,,
2171,2019-12-12,87.8441080926907,,
2172,2019-12-13,87.8056799105511,,
2173,2019-12-14,87.7672517284115,,
2174,2019-12-15,87.7288235462719,,
2175,2019-12-16,87.6903953641323,,
2176,2019-12-17,87.65196718199272,,
2177,2019-12-18,87.61353899985309,,
2178,2019-12-19,87.5751108177135,,
2179,2019-12-20,87.53668263557388,,
2180,2019-12-21,87.4982544534343,,
2181,2019-12-22,87.4598262712947,,
2182,2019-12-23,87.4213980891551,,
2183,2019-12-24,87.38296990701548,,
2184,2019-12-25,87.3445417248759,,
2185,2019-12-26,87.30611354273628,,
2186,2019-12-27,87.26768536059669,,
2187,2019-12-28,87.2292571784571,,
2188,2019-12-29,87.19082899631748,,
2189,2019-12-30,87.15240081417788,,
2190,2019-12-31,87.11397263203828,,
2191,2020-01-01,87.07554444989867,,
2192,2020-01-02,87.03711626775907,,
2193,2020-01-03,86.99868808561949,,
2194,2020-01-04,86.96025990347987,,
2195,2020-01-05,86.92183172134028,,
2196,2020-01-06,86.88340353920067,,
2197,2020-01-07,86.84497535706109,,
2198,2020-01-08,86.80654717492148,,
2199,2020-01-09,86.76811899278188,,
2200,2020-01-10,86.72969081064228,,
2201,2020-01-11,86.69126262850267,,
2202,2020-01-12,86.65283444636307,,
2203,2020-01-13,86.61440626422346,,
