file_name,war_num,war_name,war_type_code,war_type,war_sub_type,total_participants,start_year,end_year,lagging_war,leading_war,ongoing_war,start_date,end_date,total_days_in_war,start_date_estimated,end_date_estimated
war_num_449_0.json,449.0,Rif Rebellion,2.0,Extra-State War,Colonial (conflict with colony),3.0,1921.0,1926.0,,,0.0,1921-06-01,1926-05-27,1821.0,0.0,0.0
war_num_691_0.json,691.0,Far Eastern Republic War,4.0,Intra-State War,Civil War (for central control),2.0,1921.0,1923.0,,,0.0,1921-11-01,1923-06-17,593.0,0.0,0.0
war_num_450_0.json,450.0,Moplah Rebellion,2.0,Extra-State War,Colonial (conflict with colony),2.0,1921.0,1922.0,,,0.0,1921-08-20,1922-02-01,165.0,0.0,1.0
war_num_689_0.json,689.0,Simko Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1921.0,1922.0,,,0.0,1921-03-01,1922-09-30,578.0,1.0,0.0
war_num_690_0.json,690.0,Kronstadt Rebellion,4.0,Intra-State War,Civil War (for central control),2.0,1921.0,1921.0,,,0.0,1921-03-07,1921-03-18,11.0,0.0,0.0
war_num_687_0.json,687.0,Bashmachi in Turketsan Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1920.0,1924.0,,,0.0,1920-08-28,1924-02-04,1255.0,0.0,0.0
war_num_688_0.json,688.0,Italian Fascist War,7.0,Intra-State War,Intercommunal,2.0,1920.0,1922.0,,,0.0,1920-10-01,1922-10-01,730.0,1.0,0.0
war_num_446_0.json,446.0,Conquest of Mongolia,3.0,Extra-State War,Imperial (state vs non-state),3.0,1920.0,1921.0,,,0.0,1920-10-10,1921-08-22,316.0,0.0,0.0
war_num_686_0.json,686.0,Green Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1920.0,1921.0,,,0.0,1920-08-19,1921-06-03,288.0,0.0,0.0
war_num_685_5.json,685.5,Dagestan Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1920.0,1921.0,,,0.0,1920-08-01,1921-05-21,293.0,1.0,0.0
war_num_684_5.json,684.5,Gilan Marxists Rebellion,4.0,Intra-State War,Civil War (for central control),4.0,1920.0,1921.0,,,0.0,1920-06-17,1921-11-23,524.0,0.0,0.0
war_num_117_0.json,117.0,Lithuanian-Polish,1.0,Inter-State War,,2.0,1920.0,1920.0,,,0.0,1920-07-15,1920-12-01,139.0,0.0,0.0
war_num_685_0.json,685.0,Zhili-Anfu War,7.0,Intra-State War,Intercommunal,2.0,1920.0,1920.0,,,0.0,1920-07-14,1920-07-23,9.0,0.0,0.0
war_num_445_0.json,445.0,Iraqi-British,2.0,Extra-State War,Colonial (conflict with colony),2.0,1920.0,1920.0,,,0.0,1920-06-05,1920-10-17,134.0,0.0,0.0
war_num_684_0.json,684.0,Second Yunnan-Sichuan War,6.0,Intra-State War,Regional/Internal,2.0,1920.0,1920.0,,,0.0,1920-05-23,1920-12-01,192.0,0.0,1.0
war_num_444_0.json,444.0,Franco-Syrian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1920.0,1920.0,,,0.0,1920-03-01,1920-08-07,159.0,1.0,0.0
war_num_115_0.json,115.0,Second Greco-Turkish,1.0,Inter-State War,,2.0,1919.0,1922.0,,,0.0,1919-05-05,1922-10-11,1255.0,0.0,0.0
war_num_116_0.json,116.0,Franco-Turkish,1.0,Inter-State War,,2.0,1919.0,1921.0,,,0.0,1919-11-01,1921-10-20,719.0,0.0,0.0
war_num_443_0.json,443.0,First British-Waziristan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1919.0,1920.0,,,0.0,1919-05-26,1920-03-01,280.0,0.0,1.0
war_num_683_0.json,683.0,Hungary's Red and White Terror,4.0,Intra-State War,Civil War (for central control),2.0,1919.0,1920.0,,,0.0,1919-03-25,1920-02-15,327.0,0.0,0.0
war_num_109_0.json,109.0,Russo-Polish,1.0,Inter-State War,,2.0,1919.0,1920.0,,,0.0,1919-02-14,1920-10-18,612.0,0.0,0.0
war_num_442_0.json,442.0,Third British-Afghan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1919.0,1919.0,,,0.0,1919-05-03,1919-08-08,97.0,0.0,0.0
war_num_112_0.json,112.0,Hungarian Adversaries,1.0,Inter-State War,,3.0,1919.0,1919.0,,,0.0,1919-04-16,1919-08-04,110.0,0.0,0.0
war_num_682_0.json,682.0,Sparticist Rising,7.0,Intra-State War,Intercommunal,2.0,1919.0,1919.0,,,0.0,1919-01-06,1919-05-03,117.0,0.0,0.0
war_num_108_0.json,108.0,Latvian Liberation,1.0,Inter-State War,,7.0,1918.0,1920.0,,,0.0,1918-12-02,1920-02-01,426.0,0.0,0.0
war_num_107_0.json,107.0,Estonian Liberation,1.0,Inter-State War,,3.0,1918.0,1920.0,,,0.0,1918-11-22,1920-01-03,407.0,0.0,0.0
war_num_441_0.json,441.0,Caco Revolt,2.0,Extra-State War,Colonial (conflict with colony),2.0,1918.0,1920.0,,,0.0,1918-10-17,1920-05-19,580.0,0.0,0.0
war_num_681_0.json,681.0,Western Ukrainian War,6.0,Intra-State War,Regional/Internal,3.0,1918.0,1919.0,,109.0,0.0,1918-12-01,1919-02-13,74.0,0.0,0.0
war_num_680_0.json,680.0,Finnish Civil War,4.0,Intra-State War,Civil War (for central control),4.0,1918.0,1918.0,,,0.0,1918-01-28,1918-05-16,108.0,0.0,0.0
war_num_440_0.json,440.0,Second Sino-Tibetan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1918.0,1918.0,,,0.0,1918-01-07,1918-08-01,206.0,0.0,1.0
war_num_677_0.json,677.0,Russian Civil War,4.0,Intra-State War,Civil War (for central control),7.0,1917.0,1920.0,,,0.0,1917-12-09,1920-11-20,1077.0,0.0,0.0
war_num_676_5.json,676.5,Southern China Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1917.0,1918.0,,,0.0,1917-08-16,1918-11-17,458.0,0.0,0.0
war_num_676_0.json,676.0,First Yunnan-Sichuan War,6.0,Intra-State War,Regional/Internal,2.0,1917.0,1917.0,,,0.0,1917-04-18,1917-08-02,106.0,0.0,0.0
war_num_675_5.json,675.5,Negus Mikael Revolt,4.0,Intra-State War,Civil War (for central control),2.0,1916.0,1917.0,,,0.0,1916-10-07,1917-08-27,324.0,0.0,0.0
war_num_675_0.json,675.0,Russian Turkestan Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1916.0,1917.0,,,0.0,1916-07-04,1917-02-27,238.0,0.0,0.0
war_num_674_0.json,674.0,Anti-Monarchy War,4.0,Intra-State War,Civil War (for central control),2.0,1915.0,1916.0,,,0.0,1915-12-25,1916-06-15,173.0,0.0,0.0
war_num_673_0.json,673.0,Fourth Mexican War,4.0,Intra-State War,Civil War (for central control),3.0,1914.0,1920.0,,,0.0,1914-11-03,1920-07-28,2094.0,0.0,0.0
war_num_106_0.json,106.0,World War I,1.0,Inter-State War,,15.0,1914.0,1918.0,,,0.0,1914-07-29,1918-11-11,1566.0,0.0,0.0
war_num_672_5.json,672.5,Contestado Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1914.0,1915.0,,,0.0,1914-08-01,1915-12-01,487.0,1.0,1.0
war_num_672_0.json,672.0,China Pai Ling (White Wolf) War,5.0,Intra-State War,Civil War (over local issues),2.0,1914.0,1914.0,,,0.0,1914-03-01,1914-08-07,159.0,1.0,0.0
war_num_667_0.json,667.0,Ecuadorian Civil War,4.0,Intra-State War,Civil War (for central control),2.0,1913.0,1916.0,,,0.0,1913-09-24,1916-09-14,1086.0,0.0,0.0
war_num_436_0.json,436.0,Moroccan Berber,2.0,Extra-State War,Colonial (conflict with colony),3.0,1913.0,1915.0,,,0.0,1913-03-26,1915-05-16,781.0,0.0,0.0
war_num_665_0.json,665.0,Second Nationalist Revolution,5.0,Intra-State War,Civil War (over local issues),2.0,1913.0,1913.0,,,0.0,1913-07-12,1913-09-01,51.0,0.0,0.0
war_num_103_0.json,103.0,Second Balkan,1.0,Inter-State War,,5.0,1913.0,1913.0,,,0.0,1913-06-30,1913-07-30,30.0,0.0,0.0
war_num_437_0.json,437.0,Moro Rebellion,2.0,Extra-State War,Colonial (conflict with colony),2.0,1913.0,1913.0,,,0.0,1913-06-11,1913-10-22,133.0,0.0,0.0
war_num_100_0.json,100.0,First Balkan,1.0,Inter-State War,,4.0,1912.0,1913.0,,,0.0,1912-10-17,1913-04-19,184.0,0.0,0.0
war_num_435_0.json,435.0,First Sino-Tibetan,2.0,Extra-State War,Colonial (conflict with colony),2.0,1912.0,1913.0,,,0.0,1912-03-01,1913-01-01,306.0,1.0,1.0
war_num_658_0.json,658.0,Cuban Black Uprising,5.0,Intra-State War,Civil War (over local issues),2.0,1912.0,1912.0,,,0.0,1912-05-20,1912-07-18,59.0,0.0,0.0
war_num_434_0.json,434.0,French-Berber,2.0,Extra-State War,Colonial (conflict with colony),2.0,1912.0,1912.0,,,0.0,1912-03-31,1912-09-06,159.0,0.0,0.0
war_num_657_3.json,657.3,War of Ecuadorian Generals,4.0,Intra-State War,Civil War (for central control),2.0,1912.0,1912.0,,,0.0,1912-01-11,1912-01-22,11.0,0.0,0.0
war_num_97_0.json,97.0,Italian-Turkish,1.0,Inter-State War,,2.0,1911.0,1912.0,,,0.0,1911-09-29,1912-10-18,385.0,0.0,0.0
war_num_657_0.json,657.0,First Nationalist Revolution,4.0,Intra-State War,Civil War (for central control),2.0,1911.0,1911.0,,,0.0,1911-10-11,1911-12-18,68.0,0.0,0.0
war_num_656_0.json,656.0,Paraguayan Radical Liberal Rebellion,4.0,Intra-State War,Civil War (for central control),2.0,1911.0,1911.0,,,0.0,1911-02-11,1911-03-17,34.0,0.0,0.0
war_num_652_0.json,652.0,Third Mexican War,4.0,Intra-State War,Civil War (for central control),3.0,1910.0,1914.0,,,0.0,1910-11-20,1914-07-19,1337.0,0.0,0.0
war_num_650_0.json,650.0,Second Albanian Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1910.0,1912.0,,100.0,0.0,1910-03-01,1912-10-16,960.0,1.0,0.0
war_num_650_8.json,650.8,Hawran Druze Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1910.0,1910.0,,,0.0,1910-09-11,1910-11-08,58.0,0.0,0.0
war_num_433_0.json,433.0,French Conquest of Wadai,3.0,Extra-State War,Imperial (state vs non-state),2.0,1909.0,1911.0,,,0.0,1909-05-01,1911-01-01,610.0,1.0,1.0
war_num_649_0.json,649.0,Bluefields Insurrection,4.0,Intra-State War,Civil War (for central control),2.0,1909.0,1910.0,,,0.0,1909-10-10,1910-08-20,314.0,0.0,0.0
war_num_94_0.json,94.0,Second Spanish-Moroccan,1.0,Inter-State War,,2.0,1909.0,1910.0,,,0.0,1909-07-07,1910-03-23,259.0,0.0,0.0
war_num_647_5.json,647.5,Asir-Yemen Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1909.0,1910.0,,,0.0,1909-02-18,1910-02-01,348.0,0.0,1.0
war_num_648_0.json,648.0,Young Turks Counter-Coup,4.0,Intra-State War,Civil War (for central control),2.0,1909.0,1909.0,,,0.0,1909-04-14,1909-05-17,33.0,0.0,0.0
war_num_647_0.json,647.0,Iranian Constitution War,4.0,Intra-State War,Civil War (for central control),3.0,1908.0,1909.0,,,0.0,1908-06-23,1909-07-17,389.0,0.0,0.0
war_num_432_0.json,432.0,Japan-Korean Guerrillas,2.0,Extra-State War,Colonial (conflict with colony),2.0,1907.0,1910.0,,,0.0,1907-08-01,1910-08-16,1111.0,0.0,0.0
war_num_431_0.json,431.0,Anti-Foreign Revolt,3.0,Extra-State War,Imperial (state vs non-state),2.0,1907.0,1910.0,,,0.0,1907-07-30,1910-01-01,886.0,0.0,1.0
war_num_430_0.json,430.0,Dembos War,3.0,Extra-State War,Imperial (state vs non-state),2.0,1907.0,1910.0,,,0.0,1907-01-01,1910-01-01,1096.0,1.0,1.0
war_num_646_0.json,646.0,Hafiziyya Uprising,4.0,Intra-State War,Civil War (for central control),3.0,1907.0,1908.0,,,0.0,1907-08-16,1908-08-21,371.0,0.0,0.0
war_num_645_0.json,645.0,Romanian Peasant Revolt,4.0,Intra-State War,Civil War (for central control),2.0,1907.0,1907.0,,,0.0,1907-03-16,1907-04-30,45.0,0.0,0.0
war_num_91_0.json,91.0,Fourth Central American,1.0,Inter-State War,,3.0,1907.0,1907.0,,,0.0,1907-02-19,1907-04-23,63.0,0.0,0.0
war_num_88_0.json,88.0,Third Central American,1.0,Inter-State War,,3.0,1906.0,1906.0,,,0.0,1906-05-27,1906-07-20,54.0,0.0,0.0
war_num_429_0.json,429.0,Third British-Zulu,2.0,Extra-State War,Colonial (conflict with colony),2.0,1906.0,1906.0,,,0.0,1906-03-05,1906-06-10,97.0,0.0,0.0
war_num_427_0.json,427.0,Sokoto Uprising,2.0,Extra-State War,Colonial (conflict with colony),2.0,1906.0,1906.0,,,0.0,1906-01-01,1906-03-10,68.0,1.0,0.0
war_num_426_0.json,426.0,Maji-Maji Revolt,2.0,Extra-State War,Colonial (conflict with colony),2.0,1905.0,1906.0,,,0.0,1905-07-31,1906-06-01,305.0,0.0,1.0
war_num_643_0.json,643.0,Bloody Sunday War,4.0,Intra-State War,Civil War (for central control),2.0,1905.0,1906.0,,,0.0,1905-01-22,1906-01-01,344.0,0.0,0.0
war_num_424_0.json,424.0,Second Dutch-Achinese,2.0,Extra-State War,Colonial (conflict with colony),2.0,1904.0,1907.0,,,0.0,1904-01-01,1907-12-01,1430.0,1.0,1.0
war_num_423_0.json,423.0,South West African Revolt,2.0,Extra-State War,Colonial (conflict with colony),2.0,1904.0,1906.0,,,0.0,1904-01-12,1906-05-04,843.0,0.0,0.0
war_num_85_0.json,85.0,Russo-Japanese,1.0,Inter-State War,,2.0,1904.0,1905.0,,,0.0,1904-02-08,1905-09-15,585.0,0.0,0.0
war_num_641_5.json,641.5,Saudi Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1904.0,1904.0,,,0.0,1904-05-08,1904-09-27,142.0,0.0,0.0
war_num_425_0.json,425.0,Younghusband Expedition,3.0,Extra-State War,Imperial (state vs non-state),2.0,1904.0,1904.0,,,0.0,1904-03-31,1904-09-07,160.0,0.0,0.0
war_num_641_0.json,641.0,First Uruguay War,4.0,Intra-State War,Civil War (for central control),2.0,1904.0,1904.0,,,0.0,1904-01-01,1904-09-10,253.0,0.0,0.0
war_num_422_0.json,422.0,British Conquest of Kano & Sokoto,3.0,Extra-State War,Imperial (state vs non-state),2.0,1903.0,1903.0,,,0.0,1903-01-29,1903-07-27,179.0,0.0,0.0
war_num_421_0.json,421.0,Kuanhama Rebellion,3.0,Extra-State War,Imperial (state vs non-state),2.0,1902.0,1904.0,,,0.0,1902-01-01,1904-01-01,730.0,1.0,1.0
war_num_640_0.json,640.0,Ilinden War,5.0,Intra-State War,Civil War (over local issues),2.0,1902.0,1903.0,,,0.0,1902-10-11,1903-11-01,386.0,0.0,1.0
war_num_420_0.json,420.0,Bailundu Revolt,3.0,Extra-State War,Imperial (state vs non-state),2.0,1902.0,1903.0,,,0.0,1902-01-01,1903-01-01,365.0,1.0,1.0
war_num_639_0.json,639.0,Third Yemeni Imamate Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1902.0,1902.0,,,0.0,1902-03-01,1902-08-01,153.0,1.0,1.0
war_num_419_0.json,419.0,Somali Rebellion,2.0,Extra-State War,Colonial (conflict with colony),3.0,1901.0,1904.0,,,0.0,1901-03-22,1904-04-21,1126.0,0.0,0.0
war_num_638_0.json,638.0,Fifth Venezuelan War,4.0,Intra-State War,Civil War (for central control),2.0,1901.0,1903.0,,,0.0,1901-12-19,1903-07-21,579.0,0.0,0.0
war_num_83_0.json,83.0,Sino-Russian,1.0,Inter-State War,,2.0,1900.0,1900.0,,,0.0,1900-07-17,1900-10-10,85.0,0.0,0.0
war_num_82_0.json,82.0,Boxer Rebellion,1.0,Inter-State War,,6.0,1900.0,1900.0,,,0.0,1900-06-17,1900-08-14,58.0,0.0,0.0
war_num_417_0.json,417.0,Last Ashanti War,3.0,Extra-State War,Imperial (state vs non-state),2.0,1900.0,1900.0,,,0.0,1900-04-02,1900-09-30,181.0,0.0,0.0
war_num_636_0.json,636.0,Colombian War of the Thousand Days,4.0,Intra-State War,Civil War (for central control),4.0,1899.0,1902.0,,,0.0,1899-10-17,1902-11-21,1130.0,0.0,0.0
war_num_416_0.json,416.0,Second Boer War,3.0,Extra-State War,Imperial (state vs non-state),2.0,1899.0,1902.0,,,0.0,1899-10-11,1902-05-31,962.0,0.0,0.0
war_num_414_0.json,414.0,American-Philippine,2.0,Extra-State War,Colonial (conflict with colony),2.0,1899.0,1902.0,,,0.0,1899-02-04,1902-07-04,1245.0,0.0,0.0
war_num_637_0.json,637.0,Quintana Roo War,5.0,Intra-State War,Civil War (over local issues),2.0,1899.0,1901.0,,,0.0,1899-10-01,1901-05-04,580.0,1.0,0.0
war_num_635_0.json,635.0,Second Yaqui War,5.0,Intra-State War,Civil War (over local issues),2.0,1899.0,1900.0,,,0.0,1899-07-21,1900-01-18,181.0,0.0,0.0
war_num_415_0.json,415.0,French Conquest of Chad,3.0,Extra-State War,Imperial (state vs non-state),2.0,1899.0,1900.0,,,0.0,1899-07-17,1900-04-22,279.0,0.0,0.0
war_num_633_0.json,633.0,Fourth Venezuelan War,4.0,Intra-State War,Civil War (for central control),2.0,1899.0,1899.0,,,0.0,1899-05-24,1899-10-14,143.0,0.0,0.0
war_num_632_6.json,632.6,Second Yemeni Imamate Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1898.0,1899.0,,,0.0,1898-04-01,1899-06-01,426.0,1.0,1.0
war_num_79_0.json,79.0,Spanish-American,1.0,Inter-State War,,2.0,1898.0,1898.0,,,0.0,1898-04-22,1898-08-12,112.0,0.0,0.0
war_num_632_3.json,632.3,Revolución de Queipa,4.0,Intra-State War,Civil War (for central control),2.0,1898.0,1898.0,,,0.0,1898-03-17,1898-07-14,119.0,0.0,0.0
war_num_413_0.json,413.0,Hut Tax,2.0,Extra-State War,Colonial (conflict with colony),2.0,1898.0,1898.0,,,0.0,1898-02-01,1898-05-01,89.0,1.0,1.0
war_num_412_0.json,412.0,British-Pathan,2.0,Extra-State War,Colonial (conflict with colony),2.0,1897.0,1898.0,,,0.0,1897-07-26,1898-03-07,224.0,0.0,0.0
war_num_76_0.json,76.0,Greco-Turkish,1.0,Inter-State War,,2.0,1897.0,1897.0,,,0.0,1897-02-15,1897-05-19,93.0,0.0,0.0
war_num_411_0.json,411.0,British-South Nigerian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1897.0,1897.0,,,0.0,1897-01-06,1897-02-25,50.0,0.0,0.0
war_num_409_0.json,409.0,Second British-Mahdi,3.0,Extra-State War,Imperial (state vs non-state),2.0,1896.0,1899.0,,,0.0,1896-06-07,1899-11-24,1265.0,0.0,0.0
war_num_410_0.json,410.0,Spanish-Philippine,2.0,Extra-State War,Colonial (conflict with colony),2.0,1896.0,1898.0,,,0.0,1896-08-30,1898-05-01,609.0,0.0,0.0
war_num_632_0.json,632.0,Canudos Revolt,5.0,Intra-State War,Civil War (over local issues),2.0,1896.0,1897.0,,,0.0,1896-10-01,1897-10-05,369.0,0.0,0.0
war_num_631_0.json,631.0,Second Cretan War,5.0,Intra-State War,Civil War (over local issues),2.0,1896.0,1897.0,,76.0,0.0,1896-03-10,1897-02-14,341.0,0.0,0.0
war_num_631_5.json,631.5,Ecuadorian Conservative Revolt,4.0,Intra-State War,Civil War (for central control),2.0,1896.0,1896.0,,,0.0,1896-06-01,1896-08-28,88.0,0.0,0.0
war_num_404_0.json,404.0,Second Spanish-Cuban,2.0,Extra-State War,Colonial (conflict with colony),2.0,1895.0,1898.0,,,0.0,1895-02-24,1898-04-21,1152.0,0.0,0.0
war_num_407_0.json,407.0,Second Italian-Ethiopian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1895.0,1896.0,,,0.0,1895-12-07,1896-10-21,319.0,0.0,0.0
war_num_630_2.json,630.2,Armenian Hunchak Uprising,5.0,Intra-State War,Civil War (over local issues),2.0,1895.0,1896.0,,,0.0,1895-10-24,1896-02-02,101.0,0.0,0.0
war_num_630_0.json,630.0,Druze Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1895.0,1896.0,,,0.0,1895-10-15,1896-03-01,138.0,0.0,1.0
war_num_406_0.json,406.0,Mazrui Rebellion,3.0,Extra-State War,Imperial (state vs non-state),2.0,1895.0,1896.0,,,0.0,1895-07-03,1896-04-21,293.0,0.0,0.0
war_num_628_0.json,628.0,First Gansu Muslim War,5.0,Intra-State War,Civil War (over local issues),2.0,1895.0,1896.0,,,0.0,1895-04-02,1896-04-01,365.0,0.0,1.0
war_num_405_0.json,405.0,Japan-Taiwanese,2.0,Extra-State War,Colonial (conflict with colony),2.0,1895.0,1895.0,,,0.0,1895-05-29,1895-10-21,145.0,0.0,0.0
war_num_627_0.json,627.0,Ecuador Liberals War,4.0,Intra-State War,Civil War (for central control),2.0,1895.0,1895.0,,,0.0,1895-02-12,1895-09-22,222.0,0.0,0.0
war_num_403_0.json,403.0,Portuguese-Gaza Empire,3.0,Extra-State War,Imperial (state vs non-state),2.0,1895.0,1895.0,,,0.0,1895-02-01,1895-12-28,330.0,0.0,0.0
war_num_626_0.json,626.0,Sixth Colombian War,4.0,Intra-State War,Civil War (for central control),2.0,1895.0,1895.0,,,0.0,1895-01-22,1895-03-08,45.0,0.0,0.0
war_num_625_0.json,625.0,Third Peru War,4.0,Intra-State War,Civil War (for central control),2.0,1894.0,1895.0,,,0.0,1894-10-24,1895-03-19,146.0,0.0,0.0
war_num_73_0.json,73.0,First Sino-Japanese,1.0,Inter-State War,,2.0,1894.0,1895.0,,,0.0,1894-07-25,1895-03-30,248.0,0.0,0.0
war_num_401_0.json,401.0,Second Franco-Madagascan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1894.0,1895.0,,,0.0,1894-06-16,1895-10-01,472.0,0.0,0.0
war_num_402_0.json,402.0,Second Dutch-Bali,3.0,Extra-State War,Imperial (state vs non-state),2.0,1894.0,1894.0,,,0.0,1894-07-01,1894-11-22,144.0,1.0,0.0
war_num_623_0.json,623.0,Tonghak Rebellion phase 1,5.0,Intra-State War,Civil War (over local issues),3.0,1894.0,1894.0,,,0.0,1894-03-23,1894-06-10,79.0,0.0,0.0
war_num_400_0.json,400.0,Mahdist-Italian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1893.0,1894.0,,,0.0,1893-12-21,1894-07-12,203.0,0.0,0.0
war_num_399_0.json,399.0,Melilla War,3.0,Extra-State War,Imperial (state vs non-state),2.0,1893.0,1894.0,,,0.0,1893-09-29,1894-03-05,157.0,0.0,0.0
war_num_398_0.json,398.0,Third British-Ashanti,3.0,Extra-State War,Imperial (state vs non-state),2.0,1893.0,1894.0,,,0.0,1893-09-28,1894-01-01,95.0,0.0,1.0
war_num_621_0.json,621.0,Brazil Naval War,4.0,Intra-State War,Civil War (for central control),2.0,1893.0,1894.0,,,0.0,1893-09-06,1894-04-16,222.0,0.0,0.0
war_num_620_0.json,620.0,Brazil Federalists War,4.0,Intra-State War,Civil War (for central control),2.0,1893.0,1894.0,,,0.0,1893-02-02,1894-08-31,575.0,0.0,0.0
war_num_397_0.json,397.0,Belgian-Tib,3.0,Extra-State War,Imperial (state vs non-state),2.0,1892.0,1894.0,,,0.0,1892-10-01,1894-02-01,488.0,1.0,1.0
war_num_396_0.json,396.0,Second Franco-Dahomeyan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1892.0,1893.0,,,0.0,1892-09-19,1893-11-09,416.0,0.0,0.0
war_num_619_0.json,619.0,Venezuela's Legalist Revolution,4.0,Intra-State War,Civil War (for central control),2.0,1892.0,1892.0,,,0.0,1892-03-11,1892-10-06,209.0,0.0,0.0
war_num_618_0.json,618.0,Zaili-Jinden Revolt,4.0,Intra-State War,Civil War (for central control),2.0,1891.0,1891.0,,,0.0,1891-11-11,1891-12-16,35.0,0.0,0.0
war_num_617_0.json,617.0,Chilean Congressist War,4.0,Intra-State War,Civil War (for central control),2.0,1891.0,1891.0,,,0.0,1891-01-07,1891-08-29,234.0,0.0,0.0
war_num_616_0.json,616.0,First Yemeni Imamate Rebellion,5.0,Intra-State War,Civil War (over local issues),2.0,1890.0,1892.0,,,0.0,1890-01-01,1892-09-01,974.0,1.0,1.0
war_num_395_0.json,395.0,Franco-Jolof,3.0,Extra-State War,Imperial (state vs non-state),2.0,1890.0,1891.0,,,0.0,1890-04-01,1891-02-24,329.0,1.0,0.0
war_num_616_5.json,616.5,Campos Mutiny,4.0,Intra-State War,Civil War (for central control),2.0,1890.0,1890.0,,,0.0,1890-07-26,1890-07-29,3.0,0.0,0.0
war_num_394_0.json,394.0,First Franco-Dahomeyan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1890.0,1890.0,,,0.0,1890-03-01,1890-04-20,50.0,0.0,0.0
war_num_393_0.json,393.0,Zambezi Conquest,3.0,Extra-State War,Imperial (state vs non-state),2.0,1888.0,1888.0,,,0.0,1888-01-01,1888-01-01,0.0,1.0,1.0
war_num_392_0.json,392.0,First Italian-Ethiopian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1887.0,1887.0,,,0.0,1887-01-24,1887-03-01,36.0,0.0,1.0
war_num_387_0.json,387.0,Third British-Burmese,3.0,Extra-State War,Imperial (state vs non-state),2.0,1885.0,1889.0,,,0.0,1885-11-10,1889-01-01,1148.0,0.0,1.0
war_num_389_0.json,389.0,French-Mandinka,3.0,Extra-State War,Imperial (state vs non-state),2.0,1885.0,1886.0,,,0.0,1885-01-01,1886-01-01,365.0,1.0,1.0
war_num_391_0.json,391.0,Serbian-Bulgarian,3.0,Extra-State War,Imperial (state vs non-state),2.0,1885.0,1885.0,,,0.0,1885-11-02,1885-12-07,35.0,0.0,0.0
war_num_390_0.json,390.0,Russo-Afghan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1885.0,1885.0,,,0.0,1885-03-30,1885-04-01,2.0,0.0,1.0
war_num_70_0.json,70.0,Second Central American,1.0,Inter-State War,,2.0,1885.0,1885.0,,,0.0,1885-03-28,1885-04-15,18.0,0.0,0.0
war_num_613_0.json,613.0,Peru's National Problem,5.0,Intra-State War,Civil War (over local issues),2.0,1885.0,1885.0,,,0.0,1885-03-02,1885-05-11,70.0,0.0,0.0
war_num_612_0.json,612.0,Fifth Colombian War,4.0,Intra-State War,Civil War (for central control),2.0,1884.0,1885.0,,,0.0,1884-09-24,1885-08-26,336.0,0.0,0.0
war_num_67_0.json,67.0,Sino-French,1.0,Inter-State War,,2.0,1884.0,1885.0,,,0.0,1884-06-15,1885-06-09,359.0,0.0,0.0
war_num_386_0.json,386.0,First Franco-Madagascan,3.0,Extra-State War,Imperial (state vs non-state),2.0,1883.0,1885.0,,,0.0,1883-05-07,1885-12-12,950.0,0.0,0.0
war_num_611_0.json,611.0,Haitian Civil War,4.0,Intra-State War,Civil War (for central control),2.0,1883.0,1884.0,,,0.0,1883-03-27,1884-01-08,287.0,0.0,0.0
war_num_385_0.json,385.0,Third Franco-Vietnamese,3.0,Extra-State War,Imperial (state vs non-state),3.0,1882.0,1884.0,,,0.0,1882-04-25,1884-06-14,781.0,0.0,0.0
war_num_65_0.json,65.0,Conquest of Egypt,1.0,Inter-State War,,2.0,1882.0,1882.0,,,0.0,1882-07-11,1882-09-15,66.0,0.0,0.0
war_num_384_0.json,384.0,First British-Mahdi,2.0,Extra-State War,Colonial (conflict with colony),3.0,1881.0,1885.0,,,0.0,1881-08-01,1885-03-22,1329.0,1.0,0.0
war_num_610_5.json,610.5,Mahdist Rebellion phase 1,5.0,Intra-State War,Civil War (over local issues),2.0,1881.0,1882.0,,384.0,0.0,1881-08-12,1882-09-14,398.0,0.0,0.0
